Title,Tone
Pemprov Sulawesi Barat dan Jeollabuk-do jajaki kerja sama investasi perkebunan,Positive
"Peringati Isra Mikraj, Kakanwil Kemenag Kalimantan Timur Minta Masyarakat Patuhi Imbauan Pemerintah - MEDIA KALTIM",Positive
"Bahas Lahan di IKN, Kepala Bakamla RI Courtesy Call Menteri ATR/BPN",Neutral
"Erick Thohir: RI Dapat Hibah Rp85,6 M dari FIFA untuk Bangun National Training Center di IKN",Positive
"Belum Ada Investasi Terealisasi di IKN, Menteri PUPR Jelaskan Penyebabnya",Positive
"6 Negara yang Gagal Memindahkan Ibu Kota, Myanmar hingga Australia",Negative
"Kumandangkan Lagu Islami, Syarikat Islam Balikpapan Gelar Festival Hadrah dan Rebana",Neutral
Wah! Luas IKN Bakal 4 Kali Lipat dari DKI Jakarta,Neutral
"Bupati Majene Temui Menko Perekonomian, Sampaikan Ide 'Integrated Farming'",Neutral
"Kondisi PPI di Waru dan Api-Api Memprihatinkan, Makmur Marbun Ajukan Proposal Renovasi ke Kementerian KKP",Negative
Duh! Sengketa Tanah Bermunculan Usai Penajam Jadi Calon Ibu Kota Negara,Negative
Rencana Jokowi Berkantor di IKN: Tunggu Bandara dan Tol Selesai,Neutral
NOC Indonesia Serukan Jangan ada Diskriminasi dalam Olahraga,Negative
Polres PPU Siap Terima Aduan Masalah Pekerja IKN - MEDIA KALTIM,Negative
Bocoran 9 Poin UU IKN yang Bakal Direvisi Jokowi,Neutral
"Kendaraan Dinas di IKN Hanya untuk Presiden, Wapres dan Menteri, Bagaimana Nasib Mobil Pribadi?",Neutral
"Konsolidasi Anggota DPD Barat II, Kelangkaan Pupuk Dominasi Aspirasi",Positive
Navigating ambition and reality in 'Solusi Jokowi',Neutral
Bisakah Presiden Joko Widodo Menggantang Asap?,Neutral
"Dikritik Jualan Nama Jokowi, Prabowo: Aku Kan Timnya, Masa Jualan Orang Lain?",Negative
Kalimantan Timur siap jadi tuan rumah sambut Y20 bahas isu keberlanjutan -,Negative
"Dari Ibu Kota Negara Nusantara, Presiden Jokowi Bersama Iriana Terbang ke Istana Merdeka Jakarta - Hallo Sultra",Neutral
Menteri Basuki: Jalan Tol Menuju IKN Tahap 1 Ditargetkan Rampung Juli 2024,Neutral
Peradi SAI Nilai Hukum Acara Perdata Sudah Tak Efisien Saat Ini,Negative
"Waskita Karya (WSKT) Bukukan Kontrak Baru Senilai Rp7,82 Triliun per Juni 2023",Neutral
"Ridwan Kamil Nilai IKN Bisa Jadi Kota Terbaik Dunia, Cipta Panca: Mulainya Pakai Ritual Klenik",Positive
KKP Siap Kawal Mutu dan Kualitas Produk Perikanan IKN,Positive
Disdikbud Kukar gelar Pesemenan seni budaya daerah,Neutral
Ketua Dewan Pertimbangan SMSI Budiman Sudjatmiko: Pentingnya Inovasi dan Iptek Dalam Seni Budaya,Positive
KPU Penajam mulai distribusikan logistik ke IKN hari ini,Neutral
Mimbar Fikiran ; Mahasiswa Menyambut Perubahan,Positive
Plt. Bupati PPU Menghadiri Pelantikan Persatuan Perangkat Desa Indonesia (PPDI) Kab. PPU,Positive
Anggota Pansus RUU IKN Sebut Penambangan Ilegal Ancam Pembangunan Ibu Kota Negara Baru,Negative
,Neutral
"GELAR FGD, POLDA KALTIM AJAK ORGANISASI MASSA DUKUNG PEMBANGUNAN DAN KEAMANAN IKN",Positive
FKPT Audiensi ke Gubernur Kaltara Sampaikan Kerawanan Perbatasan,Negative
"Jokowi: Silakan Beropini Tak Mau Pindah Ibu Kota, IKN Sudah Ada UU-nya",Neutral
"Benar-benar Bapak Infrastruktur, Jokowi Bangun Jalan Nasional 1.385 KM",Positive
IKN dapat hibah instalasi pengolah air dari Korsel,Positive
Polisi Bersama Otoritas IKN Bentuk Satgas Tambang Ilegal di Kalimantan Timur,Negative
"Buka-bukaan Menteri Suharso Monoarfa, Beginilah Great Plan Bappenas di 2024",Neutral
APBN Bisa Nombok Gara-gara Softbank Hengkang dari Proyek IKN,Negative
"LaNyalla: Rakyat Masih Diam, Tapi Kalau Kelewatan Bisa Revolusi Sosial",Negative
Launching,Neutral
2024 election may worsen IKN's appeal for investors,Neutral
KASAL: LINDUNGI IKN BUTUH STRATEGI SMART DEFENCE,Positive
"Temui Wakil PM Slovakia, Wapres Minta Perkuat Potensi Kerja Sama Ekonomi",Positive
Pos Indonesia siap menyediakan jasa kurir dan logistik hub di IKN,Positive
Bupati Kumendong Hadiri Rakornas Visi Misi IKN sebagai Kota Dunia,Positive
"Klarifikasi Aduan Masyarakat, Kompolnas Kunjungi Polda Kalimantan Timur",Negative
"Tersisa Dua Desa Tertinggal di Kalimantan Selatan, Ada di Kabupaten Ini",Negative
"Penandatanganan MoU Investasi Wisata Pulau Banyak Tertunda, Pemerintah Aceh Maklumi Keputusan Murban Energy UEA",Negative
"Prospek Kinerja Emiten BUMN Masih Positif, Saham-Saham Ini layak Dicermati",Positive
"Gandeng Jepang, WIKA Garap Proyek Pengolahan Limbah Rp 3,3 T",Negative
"NasDem Tolak Amandemen UUD 45, Ini Alasannya",Negative
Pemkab Samosir Gelar Upacara Peringatan Hari Sumpah Pemuda Ke-94 Tahun 2022,Neutral
Bahlil: Singapura Jadi Salah Satu Negara di Asean yang Memiliki Minat untuk Menanamkan Modal dalam Pembangunan IKN,Positive
Jokowi Minta Jepang Buka Pasar untuk Produk Pertanian dan Perikanan RI,Neutral
Guna jentera gali kubur jenazah Covid-19,Negative
AWAS BOCOR LAGI.! Pemerintah Anggarkan Rp2.044 Triliun Untuk Program Prioritas 2024,Negative
Kloter Pertama Pemindahan ASN ke IKN Juli - Agustus 2024 untuk Persiapan HUT Kemerdekaan,Neutral
"Rocky Gerung Kritik Tajam Proyek IKN Nusantara, dari Penggunaan APBN hingga 3 Hal yang Membahayakan",Negative
Pasukan Bakormad DAD KalSel Menjadi Garda Terdepan Pada 'Aksi Damai' DAD KalSel Menyampaikan 7 Isi Tuntutannya,Positive
Pengamat Paparkan Penyebab Sepinya Investor Asing di Proyek IKN,Neutral
Masyarakat Adat Kalimantan Tengah Kecam Edy Mulyadi,Negative
Kaleidoskop 2022: Kerja Sama Konkret Indonesia-Jepang untuk Pulih Lebih Cepat dan Bangkit Lebih Kuat,Positive
"Jokowi Dukung Prabowo di Pilpres 2024? Faldo Maldini: Kalau Beliau Belum Bicara, Berarti Belum Saatnya",Neutral
"Demi Ibu Kota Baru, Lembaga Negara Bak Serbet: Semua Tergantung Paduka Mulia Jokowi!",Neutral
"Hingga Semester I 2022, Total Aset Hutama Karya Tumbuh 15.76 Persen",Positive
Ketua DPR: Segera Bentuk Organisasi Otorita IKN,Neutral
Anggota DPR sebut belum ada kepastian pembahasan RUU Ibu Kota Negara,Negative
Salah Anies? Banjir di DKI Jakarta Ikut Pindah ke Ibu Kota Negara IKN!,Negative
Ratusan Warga Loa Kulu Serbu Tambang Ilegal - MEDIA KALTIM,Negative
Pemprov Kalimantan Timur dongkrak 17 desa tertinggal jadi desa berkembang,Positive
"Tarik Investor China, Jokowi Tawarkan 34 ribu lahan di IKN",Neutral
"Pasien Virus Corona Terus Naik, Jokowi Didesak Isolasi Pulau Jawa",Negative
"Groundbreaking Kantor BPJS Kesehatan di IKN, Presiden Jokowi: Lengkapi Layanan Kesehatan di IKN",Positive
"Minta Warga Berhemat Buat Antisipasi Krisis, Jokowi Malah Kena Skakmat: Kalau Begitu Tunda Dulu Pembangunan IKN!",Negative
"IKN Nusantara is in an emergency, a big danger is threatening - 1NEWS KALTIM - 1NEWS",Negative
"Tagar #TangkapEdyMulyadi Viral, Jubir PKS: Pernyataannya Tak Ada Sangkut Pautnya dengan PKS",Neutral
Azzahrah dan Abdiel Terpilih sebagai Duta Wisata PPU 2021,Positive
Komite IV DPD RI Khawatirkan RKP 2024 Ganggu Pembangunan IKN dan Pemilu,Negative
Menteri PUPR Minta Asosiasi Jalan Tol Selesaikan Proyek Sebelum 2024,Neutral
"Sebut Prabowo Jenderal Bintang 3 Macan Mengeong, Edy Mulyadi Buat Kader Gerindra Meradang",Negative
Ekonom Peringatkan Risiko Bangun Ibu Kota Baru Gunakan Dana PEN,Negative
Menko Airlangga bertemu Menteri Ekonomi Arab Saudi perkuat kerja sama,Positive
"Budi Gunawan Bicara IKN Lagi, Bilang Tujuan Pembangunannya untuk Pertumbuhan Baru Ekonomi",Positive
"Dorong Kualitas SDM, Brantas Abipraya Gelar Sertifikasi SKK & K3 di IKN",Positive
"Keppres Disahkan, Kado Terindah HUT Ke-54 KADIN Indonesia",Positive
Presiden Jokowi Bahas soal Minat Investor Prancis untuk IKN Saat Bertemu Macron,Neutral
MPR dukung peningkatan kerja sama Indonesia-Korsel bangun IKN - JogoBoyo #JagaNKRI,Positive
Pembangunan IKN Peluang Indonesia Capai Target Bebas Emisi Karbon,Positive
Pupr&#58; Rencana Induk Proyek Ibu Kota Negara Rampung Mei 2020,Positive
Heru Budi Temui Hadi Tjahjanto Bahas Aset DKI Jakarta Usai Ibu Kota Pindah,Neutral
"PIMPIN APEL PAGI, KAPOLDA KALTIM INTRUKSIKAN ANGGOTANYA UNTUK BERIKAN PELAYANAN TERBAIK",Positive
Presiden: Pancasila Fondasi Indonesia Berhasil Hadapi Krisis Global,Positive
"Mahfud Singgung Tak Ada Investor Masuk IKN, Begini Jawaban Gibran",Neutral
Pemindahan Ibukota Hingga Omnibus Law Disinyalir Deal&ndash;deal Politik Pilpres 2019,Negative
"Proyek IKN Dikhawatirkan Tak Berlanjut, Puan: Ada Panduan Hukumnya, Siapapun Presidennya Harus Teruskan Pembangunan",Neutral
"Penerimaan CPNS di Tanah Bumbu, Rusdiansyah: Masih dalam Proses Penyusunan Formasi",Neutral
"Dukung IKN, Kalimantan Timur Usulkan Infrastruktur Pangan Sampai Kereta Api Kalimantan",Positive
Fadli Zon Minta Pemerintah Utamakan Modernisasi Alutsista Ketimbang Ibu Kota Baru,Neutral
"New Normal, Pemerintah Dituntut Terapkan Budaya Kerja Baru",Negative
"Kemarin, pengguna QRIS capai 25 juta hingga LPS siapkan investasi IKN -",Positive
"Ada Dugaan Pemalsuan Tanda Tangan, Gugatan Uji Materi UU IKN Dicabut",Negative
Jokowi Sebut Minat Investor Singapura untuk Proyek IKN Sangat Tinggi,Neutral
"Jadi Pembicara Di Singapura, Jokowi Berkelakar Soal Pilpres 2024. Berikut Pidato Lengkapnya!",Positive
Kepolisian pastikan pengamanan unjuk rasa mahasiswa sekitar Istana Bogor lancar,Positive
Pembangunan Infrastruktur Dasar di IKN Nusantara Terus Berjalan,Positive
"Merasa Tidak Dilibatkan, Aliansi Masyarakat Adat Uji UU IKN ke MK",Neutral
Training Center Timnas di IKN Nusantara Ditargetkan Bisa Dipakai Mei 2024,Neutral
"Diduga Enggan Pindah ke IKN Nusantara, Permintaan ASN Kementerian Bekerja di Pemprov DKI Jakarta Kian Meningkat",Negative
Jembatan Flying Fox di Rohul Riau Kembali Viral Maret 2023,Neutral
KPU Kalimantan Timur siapkan 70 TPS khusus termasuk untuk kawasan IKN,Neutral
"Pendanaan IKN Nusantara, Jangan Lupakan Potensi Nasional",Neutral
Investasi Kompleks Pergudangan di IKN Capai Rp100 Miliar Tahap Awal,Positive
Gerung Tak Sakti Lagi,Neutral
Ketua DPRD Kalimantan Timur Sambut Baik Sejumlah Provinsi Ikut Membantu Memenuhi Kebutuhkan Pembangunan IKN,Positive
"Sudah Ditetapkan Kemendagri! Ibu Kota Riau Pindah ke Daerah Seluas 632,26 Km2, Kapan Disahkan?",Neutral
"Samboja Jadi Wilayah IKN, Rendi Solihin Pesan Pesta Laut Pesisir Nusantara Jangan Punah",Positive
"Cak Imin Kritik IKN Jokowi, Ridwan Kamil Beri Jawaban Menohok",Negative
Proyek infrastruktur ditunda karena Covid-19,Negative
Begini Skenario Poros Parpol di Pemilu 2024 versi BRIN,Neutral
MK Bakal Putuskan Enam Gugatan UU IKN Hari Ini,Neutral
KSP Pastikan Proyek IKN Tak Ganggu Program Pemulihan Ekonomi dan Covid-19,Negative
Rasa Malu Pun Langka Seperti Minyak Goreng,Negative
PNS Gigit Jari Nih! Gaji Fix Enggak Naik Tahun Depan,Negative
Wakil Rakyat Kalimantan Timur Harapkan Kehadiran IKN Tidak Menimbulkan Masalah Sosial,Positive
Walhi: UU Ibu Kota Negara Baru Inkonstitusional Seperti Omnibus Law,Negative
Revitalisasi Etika Publik (1),Positive
Jokowi Disorot Media Asing Usai Menghelat Prosesi Adat Kendi dan Berkemah di IKN,Neutral
10 Investor Negara Ini Siap Bangun Rusun ASN di IKN,Positive
Kepala IKN yang Dipilih Jokowi Rangkap Jabatan Jadi Menteri? DPR Bilang Begini.,Neutral
Alasan Tunda Pemilu Ibarat Jaka Sembung Naik Ojek,Negative
OJK Kembali Gelar Kompetisi Inklusi Keuangan KOINKU,Neutral
"Kisah Chelsea, Pelajar Magelang yang jadi Paskibraka Nasional",Neutral
Emiten Infrastruktur KRYA Bidik Proyek Baru di IKN Nusantara,Neutral
"RAKORWIL: KASUS TBC MENGERIKAN, KOMUNITAS PENABULU-STPI KALSEL SOROTI BANJARMASIN DAN BANJARBARU",Negative
Berikut Negara yang Tak Sukses Pindahkan Ibu Kota,Negative
Gubernur bantah masyarakat Kalimantan Timur tolak IKN,Negative
"Sebut Edy Mulyadi Harus Dicambuk, Politisi PDIP: Biar Sadar Lakukan Kekeliruan - Galamedia News",Positive
LSM dan Lembaga Adat Buru Apresiasi Baksos MIND ID dan PT ANTAM,Positive
Camping Ceria Oligarki di Atas Tanah Rampasan,Negative
Kalsel Bakal Buka Jalan Logistik sebagai Penyangga IKN,Neutral
Cawapres Minim Terobosan Naikkan Penerimaan Negara,Neutral
"Rumah Menteri di IKN Kena Spill PKS, Bertabur Marmer hingga Kristal",Negative
"Ada Corona, Iap Pastikan Perencanaan Ikn Tetap Jalan",Positive
Pemindahan IKN Dinilai Terobosan Jokowi Urai Persoalan Pemerataan Pembangunan,Positive
Luhut Sebut Jepang Akan Perbesar Investasi Di Indonesia,Positive
"Penerbitan Perppu Omnibus Law Ciptaker, YLBHI: Kudeta terhadap Konstitusi",Negative
"IKN Baru Mau Dibangun Tapi Softbank Langsung Mundur, Batal Berinvestasi Sebesar Rp1. 432 Triliun",Neutral
Kemendagri: Pembangunan Jakarta Harus Berlanjut Meski Ibu Kota Pindah Ke Kalimantan Timur,Neutral
Jakarta Menyiapkan Diri Jadi Pusat Ekonomi dan Bisnis Global,Positive
"Buka Rakornas Investasi 2022, Presiden: Investasi jadi Rebutan Semua Negara, Jangan Persulit",Positive
"Masyarakat Diminta Urunan Biayai IKN Nusantara, Bambang Susantono: Proyek Ini Butuh Support",Positive
"Tidak Kuat Menahan Beban, Jalan Sepaku Menuju IKN Ambles",Negative
"IKN Buka Lowongan Kerja untuk 9 Formasi, Cek Pendaftaran Sekarang!",Neutral
"Waduh, Media Eropa dan Amerika Prediksi Indonesia Bakal Bangkrut Bila Jokowi Teruskan Pembangunan IKN",Negative
"Bukan Hanya Kenaikan Gaji, Pemerintah Siapkan Kejutan Lain untuk PNS, TNI, Polri di Tahun 2024, Apa Itu?",Positive
Pembangunan shrimp estate Kalimantan Tengah diproyeksi menjadi model nasional,Neutral
Disebut Ingkar dan MembangkangLukman Fadlun Tepis Pernyataan Arteria Dahlan,Negative
Waketum Partai Garuda: Penolakan IKN Hanya Sandiwara Politik,Negative
Dorong Investasi Keamanan Jalan Perhubungan Darat,Positive
Hiii! Begini Ramalan Seram Menteri PUPR Basuki Soal Jakarta,Negative
Haris Azhar Beri Saran ke Jokowi Kalau Mau Polisikan Rocky Gerung,Negative
"Proyek Pembangunan IKN Dikritik Karena Pakai Tenaga Kerja Asing, Begini Respon Luhut - Harian Haluan",Negative
Bupati Zaki Dukung Penuh Perpres Kawasan Jabodetabekpunjur,Positive
Pentolan Buruh Kritik soal Bule Jadi Pengawas Proyek IKN,Negative
"Bina Konstruksi PUPR, Hingga Juni 22 Paket IKN Terkontrak",Positive
Gowa Perkenalkan Tenun Sutera Cura' Labba di Inacraft 2023,Neutral
"BKPM Terbitkan 6,59 Juta NIB per November 2023, UMKM Mendominasi",Positive
Warga Dayak Menuntut Perlindungan Hukum,Negative
Panglima TNI Mutasi 176 Perwira Tinggi TNI,Negative
Dari RI untuk Dunia: Solusi Krisis Pangan hingga Misi Perdamaian,Negative
Ini Dia Rincian Alokasi Capex PGN (PGAS) Senilai US$ 458 Juta Sepanjang 2023,Neutral
Tak Lagi Lewat Tol Balikpapan Samarinda! Jokowi Siapkan Akses Baru Ini ke IKN Nusantara yang Lebih Cepat - Harian Haluan,Positive
OIKN Targetkan Investasi Non-APBN Rp 100 Triliun Masuk Kota Nusantara pada 2024,Positive
DEWAN SEBUT PENGAWASAN ODOL KENDOR,Neutral
Proyek Tidak Penting Jadi Genting,Negative
"Ribuan Massa Penuhi Lapangan Kuranji, Siap Menangkan Prabowo Gibran",Positive
Akademisi Ingatkan Indonesia Belum Miliki Pengalaman Bangun Kota dan Sebut Berisiko Gagal,Negative
Jaksa Agung bertemu Presiden MADN untuk penegakan hukum di daerah,Positive
Pengambilan Kebijakan Minim Partisipasi Publik,Negative
"UU IKN Telah Disetujui, Aktivis Ini Sarankan Jokowi Segera Pergi dari Jakarta: Dalam Tempo Sesingkatnya.",Positive
"Mahfud MD Terima Kritik dari Tokoh Senior Terkait KPK, Penanganan Covid-19 hingga Ekonomi",Negative
IKN Segitiga,Neutral
Presiden Jokowi Tekankan Pentingnya Pengembangan Program Pendidikan di IKN,Positive
Junimart Ungkap Diskusi dengan Luqman Hakim Pascadirotasi,Neutral
"Cegah Mafia Tanah, Tak Diperkenankan Beli Lahan Tak Jelas Peruntukkannya di Kawasan Ibu Kota Negara Nusantara",Negative
"Otorita IKN Buka Lowongan, Cek Syarat dan Formasinya",Neutral
MenKopUKM : potensi belanja UMKM dalam negeri capai Rp2.000 triliun,Neutral
KSAD Bakal Tempatkan 18 Satuan TNI AD di IKN - suryapagi.com,Neutral
Pendapat Ngabalin Terkait Pro&ndash;kotra Ahok Jadi Kandidat Kepala Otoritas Ikn,Neutral
Anies Baswedan Tak Tertarik Bahas IKN Nusantara,Negative
"Ngabalin ""Meledak-ledak"" Dengar Rocky Gerung Kembali Kritik Tajam Jokowi: Dia Pakai Filsafat Nyinyir",Neutral
Diaspora RI di Eropa Hadiri Acara Paparan Gagasan 3 Paslon Pemilu 2024,Neutral
"Bahas Percepatan Penyelesaian Perundingan It&ndash;cepa, Mendag Ri Bertemu Menteri Perdagangan Turki Di Davos",Neutral
Bappenas Siapkan Skema Pembiayaan Ikn Untuk Menarik Investor,Positive
Aktivis Malari 74: Kelangkaan Minyak Goreng & Penundaan Pemilu 2024 Bisa Munculkan Revolusi Sosial,Neutral
"Festival di TMII, Dispora Kalimantan Timur Tampilkan Olahraga Tradisional",Positive
Waduh! IKN Nusantara Dibayangi Kawasan Endemis Tinggi Malaria,Negative
"Bakal Segera Berlaku, Warga DKI Jakarta Wajib Cetak Ulang KTP Elektronik Tahun Depan Gara-Gara Hal Ini!",Neutral
"Anggota DPRD Kalimantan Timur ""Gerah"" Gubernur Kerap Tak Hadiri Paripurna - Niaga.Asia",Negative
Balai Media Kebudayaan Gelar Diskusi Sekaligus Sosialisasi Aplikasi Indonesiana.TV,Neutral
"Diskusi Corong Rakyat : Kelompok Radikal Bergerak Sudutkan Pemerintah, Isu IKN, Tunda Pemilu Hingga Migor Digoreng Terus",Negative
"2 Kanwil DJP Bersinergi, Promosikan Sederet Fasilitas Pajak di IKN",Positive
"Tentang 'Cawe Cawe' Presiden Jokowi Yang Diributkan, Petrus Loyani: Masuk Akal",Positive
[Berita]Wagub Emil Ditunjuk Jadi Presiden EAROPH 2022-2024,Neutral
KPK Usut Kasus Baru Yang Diduga Libatkan Bupati Nonaktif PPU,Negative
"Ridwan Kamil Soal Desain IKN, Wujudnya Kota Hutan Jadi Tidak Ada Bangunan Terlihat",Neutral
"Ada Gula Ada Semut, Sengketa Tanah Bermunculan Setelah Sepaku-Penajam Resmi Jadi Ibu Kota Negara",Negative
Kemendagri Serahkan Kebutuhan dan Kewenangan IKN kepada Kepala Otorita,Neutral
LaNyalla: Jakarta Harus Tentukan New Positioning Jika Ibukota Pindah,Neutral
IKN Nusantara Jadi Buah Bibir di Australia,Neutral
GNPR Tolak Kenaikan Harga BBM Karena Pengkhianatan Terhadap Mandat Konstitusi,Negative
78 Peserta Lolos Tahap Administrasi Sayembara Konsep Kawasan dan Gedung IKN,Positive
Presiden Jokowi dijadwalkan resmikan pabrik bahan peledak di Bontang,Negative
"Kebijakan Pemerintah Terkait Ekonomi, Peneliti: Butuh Lebih Mendengar Suara Rakyat - Ayo Malang",Negative
Menkominfo targetkan program Satu Data Indonesia diterapkan 2024,Neutral
Menebak Maksud Presiden Menginap Di Titik Nol IKN,Neutral
"PM Malaysia Bakal Bertemu Jokowi Hari Ini, TTD 8 MoU dan Bahas Soal Investasi IKN",Neutral
"Dinilai Terlalu Kecil, Ely Hartati Rasyid Minta Pemprov Kalimantan Timur Tingkatkan Bankeu untuk Kukar",Neutral
"BPKH Akan Transfer Biaya Ibadah Haji Jemaah Indonesia ke Arab Saudi Rp7,5 Triliun",Positive
Doni Akbar Dukung Peran BUMN Sektor Konstruksi Membangun Negeri,Positive
Menteri PUPR ungkap strategi pembangunan mitigasi banjir longsor IKN,Positive
Intip Prediksi Capres Favorit Pasar Modal dan Saham yang Kena Dampak Positif,Neutral
Disbun Fasilitasi Pemasaran Lada,Positive
"Terkini Bisnis: Deretan Dampak Kenaikan Tarif Ojol, Jokowi Pertimbangkan Impor Minyak dari Rusia",Negative
Tuntaskan Problem Lahan Calon Ibu Kota Negara Baru,Positive
"Bandara IKN Resmi Groundbreaking, Siap Layani Pesawat Jumbo pada 2024",Neutral
Presiden Jokowi Janji Pembangunan IKN di Kalimantan Timur Tak akan Rusak Alam,Positive
Wagub DKI: Biaya Pembangunan di Jakarta Lebih Mahal Dibanding IKN | Pilar.ID,Negative
Jubir Timnas AMIN Bantah Mainkan Isu Pembangunan IKN,Neutral
Mengapresiasi Realisasi Investasi Genjot Percepatan Pembangunan IKN,Positive
Pemkab - Sekda Tanbu Hadiri Rakoor Penyamaan Persepsi Kalimantan Selatan Gerbang IKN,Neutral
"9 Petani PPU di Pusaran Proyek Bandara VVIP IKN Ditangkap Polda Kalimantan Timur, Dijerat Pasal 335 KUHP dan UU Darurat",Negative
"Upacara Kendi Nusantara di IKN Jadi Trending, Benarkah Termasuk Ritual Syirik?",Neutral
"Konsep ""Smart City"" IKN Dipercaya Mancing Satwa Endemik, Kok Bisa?",Negative
"Ada Proyek Strategis IKN, Infrastruktur Daerah Tidak Boleh Dilupakan",Positive
"Industri Tekstil dan Alas Kaki Masih PHK Karyawan, Menperin: Sedikit Sekali Kok",Negative
"Simak Perbedaan Tarif Pajak PKB, BBNKN dan MBLB untuk Wilayah IKN dan Non IKN",Neutral
Karyawan Swalayan Gelapkan Uang Puluhan Juta Rupiah untuk Bermain Judi Online,Negative
Sisi Lain Sosok Faisal Basri di Luar Ekonom dan Pengkritik Jokowi: Simak Unggahan di Medsosnya - Hai Bandung,Negative
"Berdayakan Masyarakat Sekitar IKN, OIKN Beri Pelatihan Teknologi Digital",Positive
Bamsoet Minta Arab Saudi Beri Tambahan Kuota Haji,Neutral
"Tahun Politik, Sony Subrata: Wajar Jika ada Pihak yang Mengkritik Pembangunan IKN",Positive
Desain Istana Garuda Dikritik Sujiwo Tejo,Negative
Empat Poin Pembicaraan Presiden Jokowi dengan Pengusaha PEA,Neutral
"Kampanye Hari ke-11, Ganjar di Jakarta dan Cirebon, Mahfud di Malaysia",Neutral
DPD: Hampir Dipastikan Harga BBM Subsidi Naik dalam Waktu Dekat,Positive
Diaspora Indonesia Rayakan 10 Tahun Gerakan dengan Dukungan Pembangunan IKN,Positive
"Hidup Makin Susah, Emak-emak Jaksel Mau Pindah ke IKN Nusantara, Netizen: Yakin? Ntar Nangis",Negative
"Didukung Legislatif, Pemko Banjarmasin Mantap Menggugat UU Provinsi",Negative
Belajar matematika yang menyenangkan lewat Program Pintar,Positive
Kejagung Ciduk 138 Buron Sepanjang 2023,Negative
